SPATA31D1,Q6ZQQ2
SPATA31E1,Q6ZUB1
SPATA5,Q8NB90
SPATA7,Q9P0W8
SPATC1,Q76KD6
SPATS2L,Q9NUQ6
SPCS1,Q9Y6A9
SPECC1,Q5M775
SPEG,Q15772
SPEM2,Q0P670
SPEN,Q96T58
SPG11,Q96JI7
SPHK1,Q9NYA1-2
SPIC,Q8N5J4
SPINK5,Q9NQ38-3
SPINT1,O43278-2
SPNS2,Q8IVW8
SPNS3,Q6ZMD2
SPOCD1,Q6ZMY3
SPOCK3,Q9BQ16
SPP1,P10451
SPPL3,Q3MJ04
SPRR2A,P35326
SPTA1,P02549
SPTAN1,Q13813-2
SPTB,Q59FP5
SPTBN1,Q01082
SPTBN4,Q9H254
SPTLC1,O15269
SPTLC2,O15270
SPTLC3,Q9NUV7
SRBD1,Q8N5C6
SRC,P12931
SRCAP,Q6ZRS2
SRD5A3,Q9H8P0
SREBF1,P36956-4
SREBF2,Q12772
SRFBP1,Q8NEF9
SRGAP1,Q7Z6B7
SRP19,P09132
SRP72,O76094
SRPRA,P08240
SRPX,P78539
SRR,Q9GZT4
SRRM1,Q8IYB3
SRRM2,Q9UQ35
SRRM4,A7MD48
SRRM5,B3KS81
SS18,Q15532
SSB,P05455
SSBP1,Q04837
SSBP4,Q9BWW5
SSC4D,Q8WTU2
SSC5D,A1L4H1
SSH2,Q76I76
SSPN,Q14714
SSR3,Q9UNL2
ST3GAL4,Q6IBE6
ST6GALNAC5,Q9BVH7
STAB1,Q9NY15
STAB2,Q8WWQ8
STAG3,Q9UJ98
STARD3NL,O95772
STAT1,P42224
STAT3,P40763
STAT5A,P42229
STEAP3,Q658P3
STIM1,Q13586
STING1,Q86WV6
STK11IP,Q8N1F8
STK17A,Q9UEE5
STK3,Q13188
STK4,Q13043
STKLD1,Q8NE28
STOML2,Q9UJZ1
STON1,Q53S48
STOX1,Q6ZVD7
STOX2,Q9P2F5
STRA6,Q9BX79
STRADB,Q9C0K7
STRBP,Q96SI9
STRIP2,Q9ULQ0
STX17,P56962
STX5,Q13190
STXBP5,Q5T5C0-2
STYXL2,Q5VZP5
SUFU,Q9UMX1
SUGP2,Q8IX01
SUGT1,Q9Y2Z0
SULT1A2,P50226
SULT1C2,O00338-2
SUMO4,Q6EEV6
SUN1,E9PF23
SUSD6,Q92537
SV2B,Q7L1I2
SVIL,O95425
SWT1,Q5T5J6
SYCP1,Q15431
SYNC,Q9H7C4
SYNE1,Q8NF91
SYNE2,Q8WXH0-2
SYNGR4,O95473
SYPL2,Q5VXT5
SYT12,Q8IV01
SYT14,F5H426
SYT16,Q17RD7
SYT8,Q8NBV8
SYTL1,Q8IYJ3-2
SYTL2,Q9HCH5-8
SYTL3,Q4VX76-2
TAAR9,Q96RI9
TAB1,Q15750
TACC2,O95359
TACC3,Q9Y6A5
TADA2B,Q86TJ2
TAF6L,Q9Y6J9
TAF8,Q7Z7C8
TAGLN,Q01995
TANGO6,Q9C0B7
TAOK2,Q9UL54
TAP1,Q03518
TAPBPL,Q9BX59
TARDBP,Q13148
TAS1R1,Q7RTX1
TAS2R30,P59541
TAS2R41,P59536
TAS2R9,Q9NYW1
TASP1,Q9H6P5
TAX1BP1,Q86VP1
TAZ,Q16635-3
TBC1D1,Q86TI0
TBC1D12,O60347
TBC1D2,Q9BYX2-2
TBC1D24,Q9ULP9-2
TBC1D31,Q96DN5
TBC1D32,Q96NH3
TBCEL,Q5QJ74
TBCK,Q8TEA7
TBL1XR1,Q9BZK7
TBR1,Q16650
TBRG4,Q969Z0
TBX15,Q96SF7
TBX21,Q9UL17
TBXT,O15178
TCAIM,Q8N3R3
TCAP,O15273
TCEANC,Q8N8B7-2
TCEANC2,Q96MN5
TCF12,Q99081-3
TCF21,O43680
TCF25,Q9BQ70
TCF7L2,Q9NQB0-7
TCHP,Q9BT92
TCIRG1,Q13488
TCN1,P20061
TCOF1,Q13428-7
TCP11,Q5TB88
TCP11L2,Q8N4U5
TCTN3,Q6NUS6
TDG,Q13569
TDRD1,Q9BXT4-3
TDRD7,Q8NHU6
TDRD9,Q8NDG6
TECPR1,Q7Z6L1
TECTA,O75443
TEDC1,E9PAQ4
TEKT3,Q9BXF9
TEKT4,Q8WW24
TENM2,Q9NT68
TENM3,Q9P273
TENT2,Q6PIY7
TEP1,Q99973
TEPP,Q6URK8-2
TES,Q9UGI8
TESK1,Q15569
TET1,Q8NFU7
TET2,Q6N021
TEX14,Q8IWB6-2
TEX15,Q9BXT5
TEX26,Q8N6G2
TEX264,Q9Y6I9
TEX37,Q96LM6
TEX47,Q8TBZ9
TEX9,Q8N6V9
TF,P02787
TFAM,Q00059
TFG,Q92734
TFPI,P10646
TFPI2,P48307
TFPT,P0C1Z6
TG,P01266
TGFBI,Q15582
TGFBR1,P36897
TGFBR2,D2JYI1
TGM4,P49221
TGM6,O95932
TGS1,Q96RS0
THAP12,O43422
THAP3,Q8WTV1-4
THAP9,Q9H5L6
THBS1,P07996
THEG,Q9P2T0
THEM5,Q8N1Q8
THG1L,Q9NWX6
THNSL1,Q8IYQ7
THPO,P40225
THSD4,Q6ZMP0
THSD7B,Q9C0I4
THTPA,Q9BU02
THUMPD3,Q9BV44
TIAM1,Q13009
TICRR,Q7Z2Z1
TIE1,P35590
TIGD4,Q8IY51
TIMM22,Q9Y584
TIMM8A,O60220
TINAG,Q9UJW2
TJP1,Q07157
TJP2,Q9UDY2
TKFC,Q3LXA3
TKTL2,Q9H0I9
TLE4,Q04727
TLK2,Q86UE8-2
TLN1,Q9Y490
TLN2,Q9Y4G6
TLR3,O15455
TLR4,O00206
TLR5,O60602
TM4SF5,O14894
TM6SF1,Q9BZW5
TM9SF2,Q99805
TMC3,Q7Z5M5
TMC5,Q6UXY8
TMCO3,Q6UWJ1
TMCO5A,Q8N6Q1
TMEM102,Q8N9M5
TMEM105,Q8N8V8
TMEM106C,Q9BVX2
TMEM130,Q8N3G9
TMEM131,Q92545
TMEM132A,Q24JP5-2
TMEM132B,Q14DG7
TMEM132D,Q14C87
TMEM145,Q8NBT3
TMEM161B,Q8NDZ6
TMEM165,Q9HC07
TMEM174,Q8WUU8
TMEM176A,Q96HP8
TMEM176B,Q3YBM2
TMEM186,Q96B77
TMEM202,A6NGA9
TMEM222,Q9H0R3
TMEM225,Q6GV28
TMEM243,Q9BU79
TMEM25,Q86YD3
TMEM253,P0C7T8
TMEM263,Q8WUH6
TMEM268,Q5VZI3
TMEM33,P57088
TMEM38B,Q9NVV0
TMEM45B,Q96B21
TMEM52,Q8NDY8
TMEM54,Q969K7
TMEM63B,Q5T3F8
TMEM63C,Q9P1W3
TMEM67,Q5HYA8
TMEM74,Q96NL1
TMEM79,Q9BSE2
TMEM82,A0PJX8
TMEM87B,Q96K49
TMOD1,P28289
TMPO,P42166
TMPRSS7,Q7RTY8-2
TMPRSS9,Q7Z410
TMTC1,Q8IUR5
TMTC2,Q8N394
TMTC3,Q6ZXV5-2
TNF,P01375
TNFAIP6,P98066
TNFRSF10D,Q9UBN6
TNFRSF11A,Q9Y6Q6
TNFRSF13B,O14836
TNFRSF13C,Q96RJ3
TNFRSF18,Q9Y5U5
TNFRSF19,Q9NS68
TNFRSF1B,P20333
TNFRSF25,Q93038
TNFRSF8,P28908
TNFSF13B,Q9Y275
TNIP3,Q96KP6
TNK1,Q13470-2
TNK2,Q07912-3
TNKS,O95271
TNKS1BP1,Q9C0C2
TNKS2,Q9H2K2
TNN,Q9UQP3
TNNT2,P45379-10
TNNT3,P45378-2
TNP2,Q05952
TNPO2,O14787
TNRC18,O15417
TNRC6A,Q8NDV7
TNRC6B,Q9UPQ9
TNRC6C,G3XAB8
TNS3,Q68CZ2
TNXB,P22105-3
TOE1,Q96GM8
TOGARAM1,Q9Y4F4
TOGARAM2,Q6ZUX3
TOM1L1,O75674
TOMM20L,Q6UXN7
TOMM70,O94826
TOP1,P11387
TOP3A,Q13472
TOP6BL,Q8N6T0
TOPAZ1,Q8N9V7
TOPBP1,Q92547
TOR3A,Q9H497
TP53,P04637
TP53BP2,B4DG66
TP63,Q9H3D4
TPCN1,Q9ULQ1-3
TPCN2,Q8NHX9
TPD52L3,Q96J77
TPH2,Q8IWU9
TPI1,P60174
TPM2,P07951-2
TPMT,P51580
TPX2,Q9ULW0
TRAF5,O00463
TRAFD1,O14545
TRAK1,Q9UPV9
TRAPPC11,Q7Z392
TRAPPC12,Q8WVT3
TRAPPC4,Q9Y296
TRAT1,Q6PIZ9
TRDMT1,O14717
TRDN,Q13061
TRERF1,Q96PN7
TRIB3,Q96RU7
TRIM17,Q9Y577
TRIM2,D3DP09
TRIM22,Q8IYM9
TRIM28,Q13263
TRIM38,O00635
TRIM39,Q9HCM9-2
TRIM41,Q8WV44
TRIM45,Q9H8W5
TRIM46,Q7Z4K8
TRIM49,P0CI25
TRIM54,Q9BYV2-2
TRIM55,Q9BYV6
TRIM6-TRIM34,B2RNG4
TRIM60,Q495X7
TRIM71,Q2Q1W2
TRIML1,Q8N9V2
TRIO,O75962
TRIOBP,Q9H2D6
TRIP10,Q15642-2
TRIP13,Q15645
TRIP4,Q15650
TRIT1,Q9H3H1
TRMT10B,Q6PF06
TRMT11,Q7Z4G4
TRMT1L,Q7Z2T5
TROAP,Q12815
TRPC3,Q5G1L5
TRPC7,Q9HCX4
TRPM3,Q9HCF6-2
TRPM4,Q8TD43
TRPM8,Q7Z2W7
TRPS1,Q9UHF7-2
TRRAP,Q9Y4A5-2
TRUB1,Q8WWH5
TSC1,Q92574
TSC2,P49815
TSC22D2,O75157
TSEN2,Q8NCE0
TSFM,P43897
TSHR,F5GYU5
TSKU,Q8WUA8
TSNARE1,Q96NA8
TSNAXIP1,Q2TAA8
TSPEAR,Q8WU66
TSPOAP1,O95153
TSR1,Q2NL82
TST,Q16762
TTBK1,Q5TCY1
TTC1,Q99614
TTC13,Q8NBP0
TTC16,Q8NEE8
TTC17,Q96AE7
TTC21A,Q8NDW8-7
TTC23L,Q6PF05
TTC26,A0AVF1
TTC27,Q6P3X3
TTC3,P53804
TTC32,Q5I0X7
TTC39C,Q8N584
TTC4,O95801
TTC7A,Q9ULT0
TTC9,Q92623
TTF1,Q15361
TTI1,O43156
TTLL10,Q6ZVT0
TTLL13,A6NNM8-2
TTLL4,Q14679
TTYH1,Q9H313-3
TUBA3C,Q13748
TUBA8,Q9NY65
TUBB8,Q3ZCM7
TUFT1,Q9NNX1
TVP23A,A6NH52
TXNIP,Q9H3M7
TXNRD2,Q9NNW7
TYR,P14679
UACA,Q9BZF9
UBAP2L,Q14157
UBE2F,Q969M7
UBE2Q2,Q8WVN8
UBP1,Q9NZI7
UBQLN4,Q9NRR5
UBR2,Q8IWV8
UBR3,Q6ZT12
UBR4,Q5T4S7
UBXN11,Q5T124
UBXN6,Q9BZV1
UCK2,Q9BZX2
UGT2B7,P16662
UHRF1BP1,Q6BDS2
UHRF2,Q96PU4
ULBP1,Q9BZM6
ULBP3,Q9BZM4
ULK1,O75385
UMPS,P11172
UNC13B,O14795
UNC13C,Q8NB66
UNC13D,Q70J99
UNC45A,Q9H3U1
UNC45B,Q8IWX7
UNC5B,Q8IZJ1
UNC5D,Q6UXZ4
UNC79,Q9P2D8
UNC80,Q8N2C7
UNC93A,Q86WB7
UNG,P13051
UPF1,Q92900-2
UPK1B,O75841
URB2,Q14146
UROC1,Q96N76
USF2,Q15853
USH1C,Q7RTU8
USH2A,O75445
USHBP1,Q8N6Y0
USP20,Q9Y2K6
USP21,Q9UK80
USP29,Q9HBJ7
USP3,Q9Y6I4
USP30,Q70CQ3
USP32,Q8NFA0
USP35,Q9P2H5
USP38,Q8NB14
USP42,Q9H9J4-2
USP43,Q70EL4
USP53,Q70EK8
USP54,Q70EL1
USP6,P35125
USPL1,Q5W0Q7
UST,Q9Y2C2
UTP11,Q9Y3A2
UTP20,O75691
UTP25,Q68CQ4
UTP3,Q9NQZ2
UTP4,Q969X6
UTRN,P46939
UTS2R,Q9UKP6
UVRAG,Q9P2Y5
UVSSA,Q2YD98
VANGL1,Q8TAA9
VASH2,Q86V25-5
VASN,Q6EMK4
VAV1,P15498
VCAN,P13611
VCP,P55072
VCY1B,O14598
VEZT,Q9HBM0
VGF,O15240
VGLL3,A8MV65
VHL,P40337
VIL1,P09327
VILL,O15195
VIM,P08670
VKORC1L1,Q8N0U8
VLDLR,P98155
VN1R2,Q8NFZ6
VN1R4,Q7Z5H5
VNN2,O95498
VPS13A,Q96RL7
VPS13B,Q7Z7G8-2
VPS13D,Q5THJ4
VPS16,Q9H269
VPS18,Q9P253
VPS37A,Q8NEZ2
VPS50,Q96JG6
VRK2,Q86Y07
VSTM2A,Q8TAG5
VSTM4,Q8IW00
VSX1,Q9NZR4
VWA2,Q5GFL6-2
VWA3A,A6NCI4
VWA3B,Q502W6
VWA5A,O00534
VWA5B1,Q5TIE3-2
VWA7,Q9Y334
VWDE,Q8N2E2
VWF,P04275
WAPL,Q7Z5K2
WAS,P42768
WASHC2A,Q5SNT6
WASHC4,Q2M389
WBP1L,Q9NX94-2
WBP4,O75554
WDFY3,Q8IZQ1
WDFY4,Q6ZS81
WDHD1,O75717
WDR11,Q9BZH6
WDR17,Q8IZU2
WDR19,Q8NEZ3
WDR33,Q9C0J8
WDR35,Q9P2L0
WDR43,Q15061
WDR49,Q8IV35
WDR59,Q6PJI9
WDR6,Q9NNW5
WDR62,O43379-4
WDR7,Q9Y4E6
WDR70,Q9NW82
WDR72,Q3MJ13
WDR87,Q6ZQQ6
WDR88,Q6ZMY6
WDR90,Q96KV7
WDR93,Q6P2C0
WFDC1,Q9HC57
WIPI2,Q9Y4P8-4
WISP3,O95389-2
WNK4,Q96J92
WNT10A,Q9GZT5
WNT2B,Q93097
WRN,Q14191
WRNIP1,Q96S55
WTIP,A6NIX2
WWC1,Q8IX03-2
WWC2,Q6AWC2
WWC3,Q9ULE0
WWOX,Q9NZC7
WWP2,O00308
XAB2,Q9HCS7
XCL1,P47992
XIAP,P98170
XIRP2,A4UGR9
XKR7,Q5GH72
XKR8,Q9H6D3
XKR9,Q5GH70
XP32,Q5T750
XPO6,Q96QU8
XPO7,E9PEN8
XRN1,Q8IZH2
XRRA1,Q6P2D8
XYLB,O75191
XYLT2,Q9H1B5
YARS1,P54577
YBX3,P16989
YEATS2,Q9ULM3
YIPF5,Q969M3
YJU2,Q9BW85
YLPM1,P49750-4
YPEL5,P62699
YTHDF1,Q9BYJ9
YY1,P25490
ZAN,F5H0T8
ZAP70,P43403
ZAR1,Q86SH2
ZBBX,A8MT70
ZBED2,Q9BTP6
ZBED6CL,Q96FA7
ZBTB1,Q9Y2K1
ZBTB10,Q96DT7
ZBTB21,Q9ULJ3
ZBTB4,Q9P1Z0
ZBTB41,Q5SVQ8
ZBTB49,Q6ZSB9
ZBTB5,O15062
ZC2HC1A,Q96GY0
ZC3H11A,O75152
ZC3H12C,Q9C0D7
ZC3H13,Q5T200-2
ZC3H14,Q6PJT7
ZC3H6,P61129
ZC3H7B,Q9UGR2-2
ZCCHC2,Q9C0B9
ZCCHC4,Q9H5U6
ZDBF2,Q9HCK1
ZDHHC17,Q8IUH5
ZDHHC18,Q9NUE0
ZDHHC2,Q9UIJ5
ZDHHC8,Q9ULC8
ZEB1,P37275
ZFAND3,Q9H8U3
ZFAT,Q9P243
ZFP1,Q6P2D0
ZFP14,Q9HCL3
ZFP28,Q8NHY6
ZFP42,Q96MM3
ZFP64,Q9NPA5
ZFPL1,O95159
ZFPM1,Q8IX07
ZFR,Q96KR1
ZFYVE19,Q96K21
ZFYVE27,Q5T4F4
ZFYVE9,O95405
ZHX2,Q9Y6X8
ZHX3,Q9H4I2
ZIC4,Q8N9L1
ZKSCAN1,P17029
ZKSCAN7,Q9P0L1
ZKSCAN8,Q15776
ZMYM1,Q5SVZ6
ZMYM2,Q9UBW7
ZMYND10,O75800
ZMYND15,B4DXY5
ZMYND8,Q9ULU4-13
ZNF10,P21506
ZNF101,Q8IZC7
ZNF106,Q9H2Y7
ZNF107,Q9UII5
ZNF112,Q9UJU3
ZNF114,Q8NC26
ZNF132,P52740
ZNF133,P52736-2
ZNF134,P52741
ZNF136,P52737
ZNF141,Q15928
ZNF143,P52747
ZNF165,P49910
ZNF169,Q14929
ZNF17,P17021
ZNF175,Q9Y473
ZNF189,O75820
ZNF195,O14628
ZNF197,O14709
ZNF2,Q9BSG1
ZNF214,Q9UL59
ZNF215,Q9UL58
ZNF217,O75362
ZNF219,Q9P2Y4
ZNF221,Q9UK13
ZNF222,G5E9B9
ZNF223,Q9UK11
ZNF225,Q9UK10
ZNF227,Q86WZ6
ZNF23,P17027
ZNF230,Q9UIE0
ZNF234,Q14588
ZNF235,Q14590
ZNF254,O75437
ZNF26,P17031
ZNF263,O14978
ZNF264,O43296
ZNF267,Q14586
ZNF268,Q14587
ZNF273,Q14593
ZNF277,Q9NRM2
ZNF282,Q9UDV7
ZNF284,Q2VY69
ZNF292,O60281
ZNF30,P17039-2
ZNF304,Q9HCX3
ZNF326,Q5BKZ1
ZNF330,Q9Y3S2
ZNF334,Q9HCZ1
ZNF337,Q9Y3M9
ZNF33A,F8WAJ5
ZNF34,Q8IZ26
ZNF341,Q9BYN7-2
ZNF345,Q14585
ZNF354A,O60765
ZNF354B,Q96LW1
ZNF358,Q9NW07
ZNF365,Q70YC5-3
ZNF367,Q7RTV3
ZNF385B,Q569K4
ZNF397,Q8NF99
ZNF407,Q9C0G0
ZNF420,Q8TAQ5
ZNF439,Q8NDP4
ZNF444,Q8N0Y2
ZNF446,Q9NWS9
ZNF462,Q96JM2
ZNF467,Q7Z7K2
ZNF469,Q96JG9
ZNF473,Q8WTR7
ZNF474,Q6S9Z5
ZNF491,Q8N8L2
ZNF518B,Q9C0D4
ZNF527,Q8NB42
ZNF530,Q6P9A1
ZNF532,Q9HCE3
ZNF534,Q76KX8
ZNF536,O15090
ZNF541,Q9H0D2
ZNF543,Q08ER8
ZNF544,Q6NX49
ZNF554,Q86TJ5
ZNF556,Q9HAH1
ZNF557,Q8N988-2
ZNF559,Q9BR84
ZNF566,B7ZL95
ZNF584,Q8IVC4
ZNF586,Q9NXT0
ZNF592,Q92610
ZNF593,O00488
ZNF596,Q8TC21
ZNF613,Q6PF04
ZNF619,E9PCD9
ZNF620,Q6ZNG0
ZNF627,Q7L945
ZNF629,Q9UEG4
ZNF646,O15015-2
ZNF654,Q8IZM8
ZNF664,Q8N3J9
ZNF679,Q8IYX0
ZNF680,Q8NEM1
ZNF687,Q8N1G0
ZNF7,P17097
ZNF700,Q9H0M5
ZNF71,Q9NQZ8
ZNF717,C9JSV9
ZNF75A,Q96N20
ZNF75D,P51815
ZNF76,P36508
ZNF768,Q9H5H4
ZNF77,Q15935
ZNF773,Q6PK81
ZNF777,Q9ULD5-2
ZNF778,Q96MU6
ZNF785,A8K8V0
ZNF786,Q8N393
ZNF79,Q15937
ZNF792,Q3KQV3
ZNF793,E9PGN4
ZNF8,P17098
ZNF80,P51504
ZNF804B,A4D1E1
ZNF829,Q3KNS6
ZNF831,Q5JPB2
ZNF839,A8K0R7-5
ZNF84,P51523
ZNF844,Q08AG5
ZNF846,Q147U1
ZNF880,Q6PDB4
ZNF90,Q03938
ZNF92,Q03936
ZNF98,A6NK75
ZNFX1,Q9P2E3
ZNRD2,O60232
ZPLD1,Q8TCW7-2
ZRANB1,Q9UGI0
ZRANB2,O95218
ZSCAN12,O43309
ZSCAN20,P17040
ZSCAN29,Q8IWY8
ZSCAN9,O15535
ZSWIM2,Q8NEG5
ZSWIM3,Q96MP5
ZSWIM4,Q9H7M6
ZSWIM8,A7E2V4-4
ZYG11A,Q6WRX3
ZZZ3,Q8IYH5
